cust_id,__IGNORED__,expenses
60468,574,735.55
60469,472,57.91
60470,959,851.58
60471,244,483.55
60472,696,138.26
60473,214,300.34
60474,224,193.72
60475,283,782.96
60476,915,545.23
60477,585,735.82
60478,470,280.66
60479,393,141.57
60480,176,344.77
60481,405,114.95
60482,19,150.39
60483,114,289.77
60484,96,551.2
60485,353,245.76
60486,908,804.13
60487,585,29.59
60488,194,114.58
60489,695,535.7
60490,727,305.97
60491,101,890.2
60492,386,479.71
60493,455,820.22
60494,909,44.83
60495,34,961.11
60496,973,591.11
60497,139,956.12
60498,843,466.8
60499,173,638.28
60500,781,861.32
60501,647,717.89
60502,528,196.48
60503,768,612.28
60504,627,823.27
60505,402,92.09
60506,256,282.4
60507,624,214.06
60508,566,304.05
60509,863,906.35
60510,663,12.22
60511,438,202.9
60512,279,696.65
60513,331,769.79
60514,758,166.48
60515,830,305.51
60516,143,447.13
60517,591,584.21
60518,375,972.27
60519,881,281.03
60520,373,194.4
60521,521,417.91
60522,261,517.19
60523,672,766.13
60524,430,590.59
60525,887,529.11
60526,184,931.06
60527,704,345.31
60528,266,930.82
60529,124,667.54
60530,157,32.14
60531,106,829.38
60532,552,762.99
60533,775,489.49
60534,767,985.79
60535,43,776.41
60536,927,609.35
60537,936,365.6
60538,585,486.27
60539,457,383.89
60540,289,749.74
60541,66,880.02
60542,581,120.33
60543,744,189.22
60544,420,13.72
60545,598,655.26
60546,792,749.1
60547,892,475.85
60548,714,853.84
60549,316,684.89
60550,179,97.13
60551,554,675.81
60552,768,715.67
60553,501,205.45
60554,169,87.09
60555,868,684.52
60556,804,502.94
60557,453,517.98
60558,472,551.77
60559,44,848.71
60560,800,561.32
60561,18,679.35
60562,169,291.38
60563,827,350.61
60564,572,692.53
60565,234,967.91
60566,731,912.94
60567,359,341.1
60568,62,498.45
60569,606,469.82
60570,789,995.47
60571,786,479.63
60572,432,612.92
60573,443,314.37
60574,566,991.92
60575,978,745.22
60576,97,650.32
60577,661,875.9
60578,272,423.95
60579,755,460.94
60580,117,820.64
60581,810,867.84
60582,130,873.39
60583,726,462.04
60584,468,413.84
60585,611,521.54
60586,227,194.06
60587,226,902.08
60588,840,310.74
60589,794,80.64
60590,40,737.65
60591,105,688.16
60592,562,241.57
60593,349,604.58
60594,378,796.37
60595,1000,176.57
60596,749,822.44
60597,555,810.79
60598,302,178.79
60599,789,72.61
60600,494,659.31
60601,784,780.09
60602,795,958.34
60603,793,696.11
60604,419,271.08
60605,860,390.99
60606,514,319.32
60607,773,474.06
60608,137,51.79
60609,910,5.73
60610,779,117.47
60611,558,474.36
60612,93,977.62
60613,510,454.66
60614,96,959.98
60615,759,414.73
60616,451,873.29
60617,518,949.89
60618,907,239.67
60619,625,476.05
60620,467,22
60621,991,322.18
60622,986,909.41
60623,697,217.16
60624,438,464.37
60625,651,881.92
60626,19,618.16
60627,162,368.35
60628,697,742.48
60629,196,925.09
60630,637,147.44
60631,599,307.4
60632,124,229.03
60633,540,80.15
60634,102,55.19
60635,908,112.31
60636,686,748.91
60637,490,467.06
60638,901,811.58
60639,598,297.83
60640,442,933.28
60641,550,85.77
60642,495,33.28
60643,346,7.34
60644,330,663.87
60645,485,602.55
60646,169,735.08
60647,985,569.67
60648,853,956.03
60649,63,570.88
60650,8,645.45
60651,635,715.86
60652,235,994.27
60653,439,89.82
60654,68,487.76
60655,970,318.95
60656,502,331.88
60657,316,57.39
60658,434,685.03
60659,430,890.56
60660,239,747.79
60661,333,63.01
60662,12,576.18
60663,801,110.14
60664,293,901.83
60665,271,140.92
60666,482,105.82
60667,221,153.15
60668,438,833.56
60669,563,392.3
60670,569,160.48
60671,199,209.06
60672,274,81.96
60673,325,407.59
60674,919,709.64
60675,746,839.31
60676,473,785.51
60677,787,536.03
60678,970,833.15
60679,909,478.17
60680,447,571
60681,670,430.7
60682,593,501.78
60683,897,104.82
60684,483,443.82
60685,84,877.24
60686,593,241.18
60687,562,921.11
60688,593,31.42
60689,217,604.94
60690,479,442.08
60691,486,299.28
60692,405,693.66
60693,465,837.67
60694,730,175.96
60695,70,28.19
60696,147,677.16
60697,391,210.27
60698,547,766.43
60699,786,956.89
60700,36,50.08
60701,793,239.72
60702,631,512.8
60703,760,888.43
60704,397,21.74
60705,499,458.66
60706,997,422.51
60707,191,702.68
60708,154,46.25
60709,445,126.37
60710,718,871.36
60711,423,288.93
60712,760,923.39
60713,171,111.58
60714,226,504.65
60715,996,854.4
60716,21,961.18
60717,111,604.2
60718,66,316.9
60719,643,333.46
60720,296,310.31
60721,528,584.76
60722,968,340.86
60723,702,623.52
60724,307,983.84
60725,150,492.42
60726,188,733.81
60727,443,315.54
60728,629,859.87
60729,428,927.55
60730,454,913.12
60731,779,112.57
60732,30,845.18
60733,246,981.68
60734,631,142.2
60735,665,619.62
60736,572,357.36
60737,926,541.6
60738,819,375.23
60739,281,822.57
60740,641,78.82
60741,620,527.72
60742,61,710.42
60743,90,873.86
60744,11,559.03
60745,876,641.66
60746,782,139.65
60747,38,973.06
60748,256,852.81
60749,58,805.39
60750,244,646.1
60751,416,366.64
60752,494,658.63
60753,489,514.58
60754,508,683.44
60755,844,926.25
60756,394,23.35
60757,109,772.96
60758,783,361.87
60759,42,838.93
60760,253,449.45
60761,168,586.77
60762,273,862.15
60763,400,223.76
60764,594,555.07
60765,952,876.79
60766,847,896.35
60767,822,506.92
60768,495,107.42
60769,476,683.02
60770,550,426.13
60771,55,134.25
60772,492,915.66
60773,578,380.89
60774,657,111.77
60775,150,665.62
60776,400,594.21
60777,364,21.56
60778,138,834.74
60779,368,660.36
60780,164,1.39
60781,897,467.7
60782,43,792.41
60783,362,360.6
60784,375,427.44
60785,795,995.04
60786,53,908.67
60787,843,454.48
60788,382,379.31
60789,757,107.15
60790,929,271.94
60791,915,719.22
60792,513,579.31
60793,962,374.56
60794,985,531.76
60795,809,379.52
60796,107,855.59
60797,904,596.43
60798,328,588.64
60799,10,640.06
60800,269,275.99
60801,913,814.72
60802,830,720.02
60803,399,245.44
60804,308,317.22
60805,183,121.19
60806,395,638.51
60807,196,255.65
60808,589,755.3
60809,538,197.13
60810,482,989.73
60811,857,699.16
60812,106,518.72
60813,966,356.36
60814,816,411.54
60815,851,898.93
60816,165,458.07
60817,324,106.22
60818,323,358.46
60819,593,73.37
60820,607,437.39
60821,27,856.2
60822,295,691.86
60823,670,898.85
60824,99,332.82
60825,986,748.17
60826,673,308.93
60827,559,353.16
60828,940,31.9
60829,294,71.71
60830,202,454.31
60831,535,457.12
60832,363,877.88
60833,648,570.31
60834,417,719.55
60835,785,545.83
60836,449,559.99
60837,145,573.44
60838,225,383.13
60839,679,961.62
60840,668,321.56
60841,210,302.31
60842,334,21.22
60843,164,705.21
60844,675,251.67
60845,42,831.93
60846,16,488.08
60847,251,672.81
60848,367,57.77
60849,218,803.66
60850,862,299.16
60851,442,979
60852,218,301.12
60853,282,698.86
60854,696,548
60855,477,990.1
60856,812,627.39
60857,299,90.42
60858,912,675.68
60859,394,88.11
60860,533,964.56
60861,632,690.99
60862,118,301.97
60863,33,516.13
60864,859,714.95
60865,79,861.57
60866,108,251.34
60867,521,583.91
60868,911,345.42
60869,323,137.1
60870,772,246.74
60871,745,641.93
60872,743,31.3
60873,802,243.7
60874,100,977.09
60875,548,154.53
60876,854,899.64
60877,628,922.04
60878,620,589.67
60879,942,636.03
60880,384,14.37
60881,623,621.3
60882,128,178.97
60883,492,214.62
60884,639,200.65
60885,239,12.54
60886,679,339.75
60887,653,371.72
60888,207,306.69
60889,668,787.81
60890,750,694.02
60891,975,328.23
60892,116,783.73
60893,194,796.9
60894,646,459.76
60895,516,578.53
60896,849,350.17
60897,585,291.31
60898,690,310.48
60899,518,307.93
60900,804,638.45
60901,375,565.43
60902,410,432.54
60903,177,989.78
60904,641,859.27
60905,466,755.7
60906,655,629.44
60907,752,778.79
60908,741,634.88
60909,967,812.09
60910,688,334.85
60911,812,48.12
60912,565,651.39
60913,887,76.84
60914,878,320.31
60915,280,880.17
60916,914,219.31
60917,491,565.72
60918,966,374.32
60919,921,193.46
60920,372,661.44
60921,663,748.48
60922,172,8.25
60923,59,362.57
60924,665,942.81
60925,925,74.36
60926,254,85.52
60927,859,724
60928,890,485.39
60929,534,503.95
60930,994,998.26
60931,28,932.45
60932,685,648.49
60933,521,550.83
60934,824,313.19
60935,379,24.8
60936,744,156.59
60937,384,617.61
60938,780,743.06
60939,219,909.77
60940,882,359.44
60941,703,11.57
60942,218,509.27
60943,305,452.8
60944,621,766.56
60945,141,398.11
60946,323,347.79
60947,659,864.94
60948,958,870.35
60949,333,832.86
60950,749,180.31
60951,908,243.11
60952,492,655.27
60953,455,863.22
60954,108,886.35
60955,543,942.63
60956,978,939.84
60957,593,343.53
60958,948,993.29
60959,319,432.64
60960,878,506.21
60961,462,466
60962,488,878.35
60963,748,922.21
60964,242,883.8
60965,904,386.79
60966,862,821.28
60967,193,714.47
60968,604,272.68
60969,620,322.3
60970,682,491.47
60971,443,4.48
60972,872,226.17
60973,889,228.93
60974,910,792.06
60975,654,16.34
60976,371,201.66
60977,976,669.7
60978,993,827.32
60979,622,226.23
60980,132,950.44
60981,782,417.81
60982,85,860.61
60983,689,502.35
60984,492,246.72
60985,357,795.35
60986,472,161.87
60987,443,224.4
60988,622,345.49
60989,420,984.16
60990,592,207.53
60991,518,80.1
60992,57,523.45
60993,180,19.35
60994,317,481.79
60995,530,258.2
60996,540,354.56
60997,227,189.7
60998,737,840.58
60999,235,266.81
61000,683,95.98
61001,559,531.93
61002,726,958.63
61003,424,204.18
61004,853,749.82
61005,166,794.05
61006,71,534.57
61007,506,73.86
61008,349,677.06
61009,120,327.28
61010,45,166.1
61011,6,897.76
61012,878,275.95
61013,618,166.72
61014,336,449.06
61015,212,902.25
61016,353,855.73
61017,654,580.43
61018,309,892.03
61019,795,426.07
61020,561,592.23
61021,251,156.61
61022,488,986.52
61023,195,992.56
61024,890,960.31
61025,188,578.37
61026,99,85.2
61027,750,551.69
61028,311,110.01
61029,741,934.36
61030,660,375.6
61031,839,192.56
61032,537,550.31
61033,11,55.32
61034,620,775.43
61035,153,25.42
61036,145,688.55
61037,95,926.09
61038,443,384.08
61039,747,943.04
61040,179,62.21
61041,223,322.34
61042,611,924.49
61043,464,323.49
61044,323,793.72
61045,725,510.08
61046,952,140.18
61047,187,890.95
61048,598,36.72
61049,823,538.78
61050,541,669.98
61051,712,191.68
61052,805,238.91
61053,71,595.78
61054,793,921.64
61055,412,840.89
61056,997,776.34
61057,17,849.52
61058,681,993.4
61059,790,89.7
61060,581,252.08
61061,576,411.9
61062,873,69.74
61063,640,421.33
61064,647,257.38
61065,135,669.25
61066,417,430.67
61067,141,862.71
61068,57,779.64
61069,763,50.15
61070,626,446.12
61071,868,932.54
61072,312,784.84
61073,104,96.87
61074,894,563.28
61075,436,884.1
61076,337,682.56
61077,570,655.86
61078,164,516.69
61079,552,658.55
61080,959,711.86
61081,794,493.06
61082,171,256.6
61083,76,320.48
61084,180,412.78
61085,309,876.32
61086,568,960.81
61087,575,438.7
61088,843,855.91
61089,24,764.5
61090,11,151.4
61091,43,271.06
61092,663,20.06
61093,823,213.48
61094,636,883.2
61095,550,910.31
61096,139,946.08
61097,281,747.77
61098,624,223.29
61099,280,50.86
61100,175,757.54
61101,497,656.69
61102,207,87.54
61103,691,473.02
61104,540,158.74
61105,573,735.83
61106,174,183.99
61107,726,578.99
61108,558,902.57
61109,213,501.1
61110,144,599.36
61111,419,242.48
61112,617,261.39
61113,230,986.95
61114,532,433.55
61115,171,802.92
61116,843,993.26
61117,27,321.67
61118,974,422.21
61119,493,333.86
61120,994,319.98
61121,481,625.35
61122,220,355.77
61123,990,759.3
61124,108,76.05
61125,240,883.26
61126,334,139.86
61127,835,287.53
61128,782,434.66
61129,697,224.62
61130,160,417.25
61131,177,627.27
61132,557,400.16
61133,884,46.5
61134,786,769.08
61135,246,816.13
61136,772,811.08
61137,431,933.99
61138,292,318.86
61139,486,175.32
61140,457,212.25
61141,17,300.91
61142,142,927.74
61143,639,387.8
61144,921,642.19
61145,807,382.85
61146,667,625.05
61147,645,53.92
61148,874,268.68
61149,542,39.66
61150,666,93.91
61151,790,712.36
61152,443,554.89
61153,70,176.99
61154,154,441.28
61155,583,154.59
61156,434,998.87
61157,947,814.57
61158,893,332.72
61159,528,674.59
61160,978,192.15
61161,64,142.56
61162,765,915.5
61163,991,389.08
61164,538,44.07
61165,693,672.4
61166,172,72.02
61167,500,299.32
61168,572,851.65
61169,822,867.93
61170,919,825.62
61171,496,950.97
61172,109,739.99
61173,239,946.9
61174,253,123.85
61175,665,476.04
61176,185,336.78
61177,386,176.27
61178,489,596.61
61179,717,251.97
61180,285,99
61181,77,939.63
61182,212,80.44
61183,350,496.54
61184,782,328.9
61185,144,160.93
61186,161,15.92
61187,929,289.91
61188,119,478.06
61189,398,230.11
61190,830,338.35
61191,416,541.87
61192,281,82.51
61193,542,315.32
61194,500,843.88
61195,513,137.49
61196,147,985.76
61197,967,751.69
61198,256,665.76
61199,113,423.27
61200,577,63.39
61201,557,7.87
61202,907,780.13
61203,71,453.92
61204,961,579.79
61205,95,320.47
61206,916,221.75
61207,948,27.52
61208,77,838.77
61209,1,448.39
61210,63,666.43
61211,202,998.37
61212,978,806.13
61213,260,813.28
61214,904,791.59
61215,583,756.57
61216,73,136.28
61217,973,660.56
61218,349,103.71
61219,8,100.93
61220,302,459.22
61221,790,137.15
61222,505,232.63
61223,362,738.12
61224,658,760.63
61225,440,672.2
61226,448,791.75
61227,261,905.95
61228,471,144.51
61229,227,981.62
61230,962,434.14
61231,218,902.65
61232,71,441.76
61233,111,840.29
61234,18,926.7
61235,270,348.71
61236,989,793.31
61237,838,209.41
61238,627,794.58
61239,283,603.9
61240,962,369.56
61241,653,912.35
61242,785,356.44
61243,446,671.88
61244,819,808.8
61245,940,996.96
61246,526,668.77
61247,556,277.08
61248,572,898.39
61249,447,335.74
61250,855,420.26
61251,257,154.9
61252,242,501.98
61253,73,627.42
61254,905,156.64
61255,867,770.05
61256,605,71.42
61257,373,59.81
61258,522,429.61
61259,868,758.83
61260,127,143.91
61261,335,573.63
61262,611,685.3
61263,646,148.91
61264,570,597.59
61265,429,315.68
61266,423,346.91
61267,382,161.17
61268,57,122.66
61269,140,240.01
61270,60,642.76
61271,518,683.55
61272,775,702.39
61273,777,658.72
61274,637,203.44
61275,459,545.35
61276,59,900.12
61277,804,345.56
61278,575,836.23
61279,795,282.57
61280,144,290.99
61281,156,552.66
61282,478,558.78
61283,537,755.71
61284,473,128.41
61285,389,898.25
61286,743,420.76
61287,500,881.25
61288,657,323.55
61289,129,755.29
61290,95,208.27
61291,464,73.71
61292,96,646.42
61293,38,547.24
61294,640,638.79
61295,707,398.8
61296,227,34.38
61297,596,881.25
61298,770,178.28
61299,94,255.8
61300,228,482.18
61301,767,613.15
61302,611,472.29
61303,514,948.5
61304,488,383.56
61305,271,762.65
61306,171,343.04
61307,550,100.83
61308,867,368.58
61309,374,917.01
61310,337,955
61311,450,537.87
61312,160,881.72
61313,745,982.06
61314,8,503
61315,540,200.61
61316,178,435.83
61317,550,916.21
61318,450,406.22
61319,349,449.47
61320,585,807.87
61321,447,392.67
61322,319,328.21
61323,380,591.18
61324,997,530.4
61325,121,828.5
61326,512,838.12
61327,379,420.51
61328,129,603.79
61329,602,563.26
61330,384,545.72
61331,895,70.79
61332,15,251.5
61333,234,838.9
61334,913,817.04
61335,537,715.62
61336,716,377.88
61337,475,296.41
61338,404,990.41
61339,907,709.75
61340,382,929.81
61341,637,414.27
61342,993,841.6
61343,717,539.24
61344,268,965.9
61345,428,6.9
61346,155,776.96
61347,40,856.8
61348,495,753.16
61349,574,51.89
61350,200,806.88
61351,91,8.8
61352,729,600.59
61353,190,75.97
61354,227,320.17
61355,222,512.69
61356,390,503.26
61357,639,307.89
61358,1,883.13
61359,707,52.65
61360,51,738.49
61361,867,871.85
61362,272,453.82
61363,628,556.98
61364,188,636.04
61365,585,364.25
61366,407,681.56
61367,719,535.98
61368,831,286.82
61369,543,509.71
61370,433,423.23
61371,407,973.63
61372,444,650.49
61373,242,487.91
61374,851,456.39
61375,661,483.75
61376,726,850.45
61377,712,589.52
61378,850,489.26
61379,885,703.81
61380,842,155.26
61381,636,861.57
61382,712,298.42
61383,222,397.67
61384,261,241.94
61385,588,497.89
61386,675,603.93
61387,843,30.7
61388,339,174.8
61389,113,608.9
61390,584,672.22
61391,947,801.42
61392,783,384.96
61393,332,981.86
61394,692,414.01
61395,363,486.55
61396,118,832.04
61397,153,429.48
61398,535,754.9
61399,340,708.09
61400,563,330.31
61401,430,959.57
61402,379,566.19
61403,93,951.32
61404,271,743.99
61405,93,351.94
61406,267,201.88
61407,263,133.71
61408,352,684.65
61409,434,285.06
61410,881,165.18
61411,927,729.28
61412,311,871.16
61413,975,113.77
61414,565,118.06
61415,179,230.3
61416,719,4.8
61417,730,473.08
61418,674,684.51
61419,552,115.46
61420,1,510.3
61421,200,253.26
61422,127,280.93
61423,675,30.19
61424,367,326.51
61425,866,540.25
61426,149,164.27
61427,368,432.17
61428,754,846.12
61429,498,613.6
61430,90,177.89
61431,387,451.42
61432,696,78.57
61433,920,660.36
61434,790,585.04
61435,841,257.79
61436,42,277.25
61437,317,59.04
61438,437,532.64
61439,177,623.51
61440,182,595.43
61441,634,183.11
61442,986,995.07
61443,831,706.5
61444,59,320.71
61445,956,315
61446,810,425.98
61447,541,845.58
61448,559,753.27
61449,416,988.4
61450,916,138.92
61451,470,831.1
61452,338,651.2
61453,146,535.5
61454,915,774.13
61455,266,220.39
61456,999,18.61
61457,177,275.34
61458,490,724.58
61459,159,117.4
61460,542,221.67
61461,676,322.79
61462,856,982.49
61463,561,20.97
61464,447,279.56
61465,436,769.01
61466,549,974.36
61467,391,640.11
61468,106,513.22
61469,184,682.22
61470,265,109.79
61471,841,794.49
61472,201,137.82
61473,903,106.02
61474,411,179.11
61475,562,721.15
61476,444,400.92
61477,524,545.29
61478,679,192.94
61479,512,856.06
61480,288,81.49
61481,999,154.4
61482,808,94.78
61483,367,326.67
61484,232,725.53
61485,754,101.13
61486,218,994.94
61487,848,507.51
61488,748,152.79
61489,625,790.43
61490,663,399.36
61491,572,114.68
61492,142,326.97
61493,558,24.84
61494,250,295.61
61495,557,498.26
61496,844,235.28
61497,506,774.84
61498,780,235.73
61499,676,119.17
61500,277,952.47
61501,195,587.81
61502,507,861.38
61503,444,940.91
61504,274,119.57
61505,703,384.46
61506,803,598.88
61507,564,946.51
61508,812,876.14
61509,71,333.18
61510,139,15.77
61511,52,654.08
61512,33,110.53
61513,159,466.55
61514,986,664.69
61515,51,890.4
61516,643,881.17
61517,786,597.08
61518,425,33.05
61519,103,72.15
61520,503,881.42
61521,191,975.99
61522,970,801.17
61523,428,925.43
61524,149,361.06
61525,471,594.91
61526,666,402.82
61527,30,239.03
61528,474,641.49
61529,554,437.94
61530,466,7
61531,940,239.15
61532,252,372.1
61533,27,153.9
61534,175,406.37
61535,869,840.45
61536,479,912.02
61537,551,925.26
61538,571,50.77
61539,644,32.49
61540,819,530.41
61541,51,77.54
61542,623,969.2
61543,325,437
61544,273,925.42
61545,772,724.77
61546,464,776.09
61547,654,434.15
61548,498,790.4
61549,79,710.28
61550,959,191.17
61551,232,166.91
61552,213,717.45
61553,87,972.36
61554,734,974.38
61555,470,773.14
61556,255,171.36
61557,556,750.43
61558,869,128.15
61559,359,300.59
61560,893,52.73
61561,5,411.66
61562,174,470.3
61563,466,576.18
61564,302,899.32
61565,540,651.13
61566,901,768.61
61567,481,238.52
61568,230,5.54
61569,675,878.34
61570,636,632.28
61571,631,513.57
61572,842,637.25
61573,342,514.79
61574,808,467.24
61575,478,233.82
61576,867,232.92
61577,343,786.25
61578,492,166.61
61579,439,357.32
61580,23,129.03
61581,77,37.83
61582,174,715.32
61583,189,814.14
61584,642,976.12
61585,703,476.88
61586,988,957.31
61587,165,107.92
61588,789,528.66
61589,531,129.64
61590,999,108.83
61591,273,210.31
61592,714,726.7
61593,559,108.59
61594,909,653.79
61595,414,13.04
61596,64,175.89
61597,559,641.86
61598,903,528.48
61599,721,73.4
61600,383,761.8
61601,972,857.23
61602,387,225.91
61603,286,834.28
61604,198,440.82
61605,404,300.55
61606,365,693.95
61607,446,716.59
61608,35,64.73
61609,955,607.56
61610,792,124.7
61611,580,393.25
61612,640,93.57
61613,361,967.04
61614,413,300.23
61615,701,859.36
61616,43,61.55
61617,32,943.73
61618,369,852.11
61619,390,870.42
61620,77,658.12
61621,164,706.63
61622,172,307.5
61623,130,276.8
61624,876,777.54
61625,833,689.75
61626,888,623.22
61627,651,863.13
61628,333,29.04
61629,663,489.65
61630,663,131.55
61631,484,867.75
61632,111,477.24
61633,131,109.6
61634,390,665.88
61635,509,416.85
61636,18,491.74
61637,960,657.19
61638,555,207.12
61639,14,844.5
61640,86,131.86
61641,847,987.97
61642,93,258.2
61643,181,999.69
61644,322,374.14
61645,583,101.76
61646,941,645.39
61647,302,280.13
61648,101,249.75
61649,461,591.59
61650,311,475.75
61651,403,899.52
61652,846,236.01
61653,78,753.04
61654,242,735.56
61655,650,540.93
61656,71,428.03
61657,782,687.93
61658,793,76.58
61659,859,580.75
61660,380,207.95
61661,991,160.67
61662,49,698.82
61663,257,35.52
61664,251,989.01
61665,376,990.28
61666,743,109.53
61667,182,663.05
61668,592,353.99
61669,891,391.45
61670,495,774.97
61671,277,496.11
61672,93,67.76
61673,715,155.89
61674,86,33.46
61675,944,446.81
61676,720,21.55
61677,207,32.23
61678,307,574.41
61679,918,506.45
61680,952,948.94
61681,823,934.8
61682,89,374.33
61683,38,24.38
61684,904,436.26
61685,565,608.46
61686,918,301.93
61687,783,543.82
61688,374,639.16
61689,635,23.01
61690,381,886.25
61691,326,822.83
61692,672,31.33
61693,370,855.19
61694,980,68.56
61695,474,506.99
61696,993,548.91
61697,7,80.15
61698,69,399.96
61699,294,291.75
61700,756,561.5
61701,483,716.39
61702,825,245.67
61703,757,786.49
61704,390,477.27
61705,652,670.32
61706,385,730.59
61707,196,500.02
61708,537,572.5
61709,579,461.24
61710,626,135.87
61711,936,175.64
61712,541,616.63
61713,951,586.83
61714,286,512.69
61715,650,82.82
61716,187,384.71
61717,796,264.05
61718,422,988.2
61719,557,208.18
61720,131,805.95
61721,474,401.22
61722,622,470.04
61723,771,23.76
61724,853,445.4
61725,490,430.21
61726,593,423.76
61727,82,783.55
61728,493,285.78
61729,900,652.09
61730,355,352.8
61731,409,36.24
61732,269,757.45
61733,764,396.99
61734,228,460
61735,804,485.23
61736,186,628.48
61737,103,156.89
61738,695,100.08
61739,271,241
61740,698,542.79
61741,353,758.19
61742,920,881.67
61743,477,555.32
61744,6,846.39
61745,484,224.94
61746,17,542.02
61747,23,396.15
61748,269,312.26
61749,911,270.36
61750,892,119.08
61751,449,281.44
61752,666,622.27
61753,95,660.63
61754,946,559.02
61755,870,779.25
61756,145,242.72
61757,352,372.13
61758,313,441.32
61759,312,907.64
61760,380,632.44
61761,561,888.66
61762,836,902.38
61763,77,300.59
61764,693,480.97
61765,501,787.52
61766,137,95.92
61767,491,113.92
61768,953,44.34
61769,541,61.51
61770,390,69.82
61771,918,391.95
61772,264,404.08
61773,4,756.68
61774,330,476.19
61775,651,278.84
61776,88,800.32
61777,87,641.38
61778,367,379.63
61779,533,559.27
61780,20,630.44
61781,990,6.29
61782,165,887.39
61783,578,57.85
61784,179,401.69
61785,288,21.83
61786,872,516.59
61787,793,258.78
61788,923,573.14
61789,594,185.12
61790,526,255.84
61791,645,691.31
61792,876,441.63
61793,822,711.02
61794,310,767.23
61795,381,754.36
61796,243,890.28
61797,625,689.83
61798,336,745.15
61799,847,571.65
61800,622,907.5
61801,395,132.49
61802,670,85.92
61803,432,471.15
61804,810,819.22
61805,170,548.81
61806,617,684.3
61807,792,786.06
61808,598,969.54
61809,221,404.59
61810,815,418.69
61811,379,795.53
61812,908,294.54
61813,427,651.81
61814,84,533.57
61815,434,704.44
61816,804,117.66
61817,920,853.35
61818,13,275.32
61819,328,253.84
61820,448,341.44
61821,732,965.21
61822,822,271.55
61823,90,626.71
61824,863,637.36
61825,413,138.44
61826,665,908.49
61827,731,9.8
61828,409,54.37
61829,886,260.35
61830,749,79.68
61831,660,223.94
61832,263,179.46
61833,640,178.9
61834,99,142.06
61835,738,905.74
61836,327,225.78
61837,200,349.28
61838,800,606.06
61839,842,49.66
61840,506,692.59
61841,91,417.85
61842,962,142.93
61843,573,376.92
61844,236,64.28
61845,488,942.1
61846,116,735.36
61847,754,337.75
61848,812,772.4
61849,349,814.07
61850,678,543.67
61851,874,874.05
61852,307,632.17
61853,539,731.92
61854,350,4.81
61855,492,525.88
61856,484,731.51
61857,520,753.33
61858,436,974.62
61859,952,935.06
61860,198,900.5
61861,638,1.06
61862,316,634.77
61863,256,391.24
61864,401,377.23
61865,431,432.49
61866,121,196.99
61867,646,54.51
61868,174,912.46
61869,32,573
61870,591,326.87
61871,665,79.33
61872,945,65.77
61873,119,207.06
61874,254,195.74
61875,5,936.28
61876,13,814.5
61877,809,372.25
61878,216,700.53
61879,943,880.93
61880,28,668.78
61881,721,927.44
61882,639,667.65
61883,622,746.16
61884,819,325.59
61885,83,678.95
61886,264,417.07
61887,282,683.03
61888,929,424.78
61889,25,487.13
61890,806,859.19
61891,147,449.56
61892,626,281.46
61893,107,399.05
61894,913,89.05
61895,826,760.38
61896,794,188.67
61897,341,345.42
61898,188,997.39
61899,592,226.65
61900,116,935.5
61901,472,807.25
61902,764,39.2
61903,186,78.33
61904,383,228.65
61905,787,246.84
61906,245,650.79
61907,815,210.89
61908,690,527.15
61909,977,138.34
61910,729,1.24
61911,451,279.33
61912,369,442.55
61913,166,816.25
61914,426,877.96
61915,132,20.57
61916,932,553.1
61917,754,74.01
61918,697,655.62
61919,724,69.76
61920,633,718.77
61921,650,141.33
61922,572,939.56
61923,842,727.07
61924,590,85.87
61925,666,926.01
61926,285,32.43
61927,260,106.11
61928,15,806.79
61929,563,63.28
61930,130,6.65
61931,954,321.31
61932,917,884.78
61933,380,634.82
61934,96,296.42
61935,875,294.76
61936,529,900.13
61937,401,434.05
61938,607,579.32
61939,876,99.94
61940,629,678.46
61941,287,784.3
61942,272,828.3
61943,879,766.05
61944,914,881.22
61945,415,752.01
61946,98,862.69
61947,381,535.04
61948,851,176.47
61949,369,971.57
61950,425,263.45
61951,528,199.75
61952,401,515.13
61953,121,328.99
61954,13,131.57
61955,508,827.98
61956,391,998.17
61957,868,798.05
61958,122,661.33
61959,74,140.87
61960,780,982.45
61961,117,197.27
61962,125,835.71
61963,510,223.36
61964,298,552.86
61965,597,877.72
61966,445,76.58
61967,830,823.11
61968,220,249.49
61969,387,822.36
61970,86,741.67
61971,637,785.49
61972,370,473.37
61973,580,488.77
61974,745,398.75
61975,832,596.53
61976,631,107.98
61977,296,532.76
61978,658,682.12
61979,587,905.1
61980,848,668.88
61981,14,954.83
61982,748,792.02
61983,167,93.14
61984,7,728.88
61985,686,131.89
61986,767,386.52
61987,477,886
61988,487,636.59
61989,127,540.78
61990,633,431.92
61991,693,213.12
61992,723,537.03
61993,340,342.05
61994,961,647
61995,642,555.99
61996,595,264.65
61997,791,102.96
61998,701,260.92
61999,126,480.95
62000,503,758.28
62001,760,175.82
62002,783,3.75
62003,56,22.38
62004,629,735.46
62005,277,425.07
62006,766,229.96
62007,193,552.57
62008,316,835.36
62009,769,931.06
62010,145,55.76
62011,383,326.6
62012,176,611.74
62013,261,472.4
62014,109,399.92
62015,177,854.3
62016,23,18.92
62017,562,981.18
62018,634,352.57
62019,373,692.43
62020,243,920.88
62021,859,896.11
62022,279,201.72
62023,399,260.41
62024,193,474.34
